refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,Town,dataset
https://dbpedia.org/page/Mount_Lebanon_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsaba+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.5e+01,2.5e+01,0e+00,2e+01,1e+01,Bsaba Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,1e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsalim,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,1e+01,1e+01,1e+01,1e+01,1e+01,Bsalim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,1e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsalya,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,2.5e+01,1e+01,1.5e+01,5e+00,Bsalya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,3e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsarma,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,3e+01,5e+00,1.7e+01,1e+01,Bsarma,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bsous,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Bsous,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,0e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btaaboura,https://impact.cib.gov.lb/home#open_data_section,6e+01,Impact Open Data,2e+01,4e+00,5e+00,2e+00,9e+00,Btaaboura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,6e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btalloun,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,5e+00,1e+01,5e+00,1e+01,2e+00,Btalloun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btater,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Btater,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5e+00,1.5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btedaai,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,5e+00,0e+00,1.5e+01,4.5e+01,5e+00,Btedaai,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btedine+El-Leqch,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Btedine El-Leqch,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bteghrine,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,3e+01,1e+01,5e+00,1e+01,9e+00,Bteghrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btekhnay,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,1.5e+01,9e+00,1.5e+01,1.5e+01,Btekhnay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,1.4e+01,1.3e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btermaz,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.8e+01,2e+01,1.5e+01,2.3e+01,0e+00,Btermaz,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,1e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bterram,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,5e+00,1e+01,4e+00,3.5e+01,Bterram,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,0e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btouratij,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,3.5e+01,5e+00,1e+01,1e+01,Btouratij,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,9e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Byaqout,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,2e+01,1.5e+01,1e+01,1e+01,1e+00,Byaqout,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bzal,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,8e+00,3e+01,1.7e+01,3.2e+01,1e+00,Bzal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,1e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bziza,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,2e+01,5e+00,1e+01,5e+00,Bziza,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bzoummar,https://impact.cib.gov.lb/home#open_data_section,5e+01,Impact Open Data,3e+01,1e+01,3e+00,3e+00,3e+00,Bzoummar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,1e+01,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaaitiyeh-Malkiyah,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1e+01,2.5e+01,5e+00,3e+01,5e+00,Chaaitiyeh-Malkiyah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaat,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chaat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chadra,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,7e+00,1.5e+01,1.3e+01,1e+01,1.5e+01,Chadra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chahtoul,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chahtoul,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chamaa,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chamaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chamate,https://impact.cib.gov.lb/home#open_data_section,2.7e+01,Impact Open Data,1e+01,3e+01,1e+01,2e+01,2e+00,Chamate,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chanay,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,3e+01,2e+01,8e+00,1e+01,5e+00,Chanay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chane,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1e+01,1e+01,5e+00,5e+01,0e+00,Chane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaouiyeh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chaouiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chaqdouf,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,5e+00,1e+01,5e+00,1e+01,5e+01,Chaqdouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charbila,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,4e+01,3e+01,0e+00,5e+00,5e+00,Charbila,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hermel_District,1e+01,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charbine+El-Hermel,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,2e+01,2.4e+01,2e+01,1e+00,Charbine El-Hermel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,5e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charoun,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,1.5e+01,2.5e+01,1.5e+01,2e+01,5e+00,Charoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Nabatieh_Governorate,1e+01,7e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charqiyeh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,2e+01,2e+01,2e+01,5e+00,Charqiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chartoun,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,2.5e+01,5e+00,2.5e+01,5e+00,Chartoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hasbaya_District,7e+01,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chebaa,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,5e+00,5e+00,5e+00,5e+00,5e+00,Chebaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,2e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chehabiyeh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,2.5e+01,5e+00,4e+01,3e+00,Chehabiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,5e+01,5e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chehabiyeh+Faour,https://impact.cib.gov.lb/home#open_data_section,2e+00,Impact Open Data,4e+00,1e+01,3e+00,3e+01,1e+00,Chehabiyeh Faour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chehour,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chehour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Ayash,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,3.5e+01,3e+01,5e+00,1e+01,0e+00,Cheikh Ayash,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Mohammad,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2.5e+01,1.5e+01,1e+01,1.2e+01,6e+00,Cheikh Mohammad,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2e-01,3e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Taba,https://impact.cib.gov.lb/home#open_data_section,3.2e+01,Impact Open Data,2.78e+01,1.8e+01,6e+00,1.2e+01,4e+00,Cheikh Taba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1e+01,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Zennad,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,2e+01,3.5e+01,1e+01,2e+01,0e+00,Cheikh Zennad,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikhlar,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.2e+01,3e+01,5e+00,2e+01,3e+00,Cheikhlar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,5e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chhim,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,1.5e+01,1.7e+01,2e+01,1.8e+01,5e+00,Chhim,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chibtine,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,3e+01,2e+01,1e+01,1e+01,1e+01,Chibtine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chihine,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1.4e+01,2.5e+01,1e+01,2e+01,5e+00,Chihine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chikhane,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chikhane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chikka,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chikka,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,0e+00,1e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chimlane,https://impact.cib.gov.lb/home#open_data_section,2.8e+01,Impact Open Data,2e+01,3e+01,1e+01,1e+01,2e+00,Chimlane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,5e+00,7e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chiyah,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.3e+01,1.5e+01,1.8e+01,7e+00,1.2e+01,Chiyah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,NaN,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chlifa,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,3e+01,1.5e+01,5e+00,3e+01,NaN,Chlifa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chmistar,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chmistar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chnanaair,https://impact.cib.gov.lb/home#open_data_section,4.7e+01,Impact Open Data,2.5e+01,2.5e+01,0e+00,0e+00,3e+00,Chnanaair,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Choualiq+Jezzine,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,1e+01,4e+01,2e+01,2e+01,1e+00,Choualiq Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hasbaya_District,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chouaya+Hasbaiya,https://impact.cib.gov.lb/home#open_data_section,8e+00,Impact Open Data,2e+01,3e+01,1e+01,2.8e+01,2e+00,Chouaya Hasbaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chouaya+Maten,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Chouaya Maten,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,1e+01,1e+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Choueifat+El-Aamrousiyeh,https://impact.cib.gov.lb/home#open_data_section,9.5e+00,Impact Open Data,2e+01,2e+01,2e+01,2e+01,5e-01,Choueifat El-Aamrousiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,0e+00,5e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chouit,https://impact.cib.gov.lb/home#open_data_section,6e+00,Impact Open Data,1.5e+01,3e+01,5e+00,4e+01,4e+00,Chouit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Nabatieh_Governorate,5e+00,2e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Choukine,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1.5e+01,2.5e+01,5e+00,2e+01,5e+00,Choukine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chourit,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1.5e+01,2.5e+01,0e+00,2.5e+01,1e+01,Chourit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,0e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chtaura,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,3e+01,5e+00,3e+01,5e+00,Chtaura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Daghleh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,3e+01,2e+01,1.5e+01,1.5e+01,5e+00,Daghleh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dahr+El-Ahmar,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,3e+01,1.5e+01,1e+01,1.5e+01,9e+00,Dahr El-Ahmar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,NaN,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dahr+El-Maghara,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,Dahr El-Maghara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dahr+El-Qanbar,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,4e+01,8e+00,2e+01,0e+00,Dahr El-Qanbar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,1e+00,0e+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dahr+Es-Souane+El-Matn,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,4e+01,1e+01,1e+01,1e+01,4e+00,Dahr Es-Souane El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
